Id«Name«FatherCategoryId«Title«Description«Keywords«IsActive«LomadeeCampaignCode«AdWordsRemarketingCode«ShowInStoreFront«ShowBrandFilter«ActiveStoreFrontLink«GlobalCategoryId«StockKeepingUnitSelectionMode«Score«LinkId«HasChildren
20001«Aire Libre««Aire Libre«Aire Libre«Aire, Libre, 20001«True«««True«True«True«2271«SPECIFICATION«2500«Aire-Libre«True
20002«Almacen««Almacen«Almacen«Almacen, 20002«True«««True«True«True«2271«SPECIFICATION«50000«Almacen«True
20003«Bazar Y Hogar««Bazar Y Hogar«Bazar Y Hogar«Bazar, Y, Hogar, 20003«True«««True«True«True«2271«SPECIFICATION«10000«Bazar-Y-Hogar«True
20004«Bebes Y Ni§os««Bebes Y Ni§os«Bebes Y Ni§os«Bebes, Y, Ni§os, 20004«True«««True«True«True«2271«SPECIFICATION«30000«Bebes-Y-Ninos«True
20005«Bebidas««Bebidas«Bebidas«Bebidas, 20005«True«««True«True«True«2271«SPECIFICATION«45000«Bebidas«True
20007«Electro««Electro«Electro«Electro, 20007«True«««True«True«True«2271«SPECIFICATION«15000«Electro«True
20008«Ferreteria Y Automotor««Ferreteria Y Automotor«Ferreteria Y Automotor«Ferreteria, Y, Automotor, 20008«True«««True«True«True«2271«SPECIFICATION«5000«Ferreteria-Y-Automotor«True
20009«Fiestas««Fiestas«Fiestas«Fiestas, 20009«True«««True«True«True«2271«SPECIFICATION«20009«Fiestas«True
20011«Kiosco««Kiosco«Kiosco«Kiosco, 20011«True«««True«True«True«2271«SPECIFICATION«1«Kiosco«True
20012«Limpieza««Limpieza«Limpieza«Limpieza, 20012«True«««True«True«True«2271«SPECIFICATION«40000«Limpieza«True
20013«Mascotas««Mascotas«Mascotas«Mascotas, 20013«True«««True«True«True«2271«SPECIFICATION«20000«Mascotas«True
20014«Perfumeria««Perfumeria«Perfumeria«Perfumeria, 20014«True«««True«True«True«2271«SPECIFICATION«35000«Perfumeria«True
30001«Camping«20001«Camping«Camping«Camping,30001«True«««True«True«True«2271«SPECIFICATION«40000«Camping«True
30002«Deportes Y Fitnes«20001«Deportes Y Fitnes«Deportes Y Fitnes«Deportes, Y, Fitnes,30002«True«««True«True«True«2271«SPECIFICATION«37000«Deportes-Y-Fitnes«True
30003«Jardineria«20001«Jardineria«Jardineria«Jardineria,30003«True«««True«True«True«2271«SPECIFICATION«38000«Jardineria«True
30004«Parrilla«20001«Parrilla«Parrilla«Parrilla,30004«True«««True«True«True«2271«SPECIFICATION«39000«Parrilla«True
30005«Piletas«20001«Piletas«Piletas«Piletas,30005«True«««True«True«True«2271«SPECIFICATION«30005«Piletas«True
