IdÇNameÇFatherCategoryIdÇTitleÇDescriptionÇKeywordsÇIsActiveÇLomadeeCampaignCodeÇAdWordsRemarketingCodeÇShowInStoreFrontÇShowBrandFilterÇActiveStoreFrontLinkÇGlobalCategoryIdÇStockKeepingUnitSelectionModeÇScoreÇLinkIdÇHasChildrenÇ
20002ÇAlmacenÇÇAlmacenÇAlmacenÇAlmacen, 20002ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ50000ÇAlmacenÇTrueÇ
30007ÇAceites Y CondimentosÇ20002ÇAceites Y CondimentosÇAceites Y CondimentosÇAceites, Y, Condimentos,30007ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ49000ÇAceites-Y-CondimentosÇTrueÇ
40033ÇAceitesÇ30007ÇAceitesÇAceitesÇAceites,40033ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39900ÇAceitesÇFalseÇ
40034ÇEspeciasÇ30007ÇEspeciasÇEspeciasÇEspecias,40034ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39700ÇEspeciasÇFalseÇ
40035ÇJugos De LimonÇ30007ÇJugos De LimonÇJugos De LimonÇJugos, De, Limon,40035ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39600ÇJugos-De-LimonÇFalseÇ
40036ÇSalesÇ30007ÇSalesÇSalesÇSales,40036ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39800ÇSalesÇFalseÇ
40037ÇVinagresÇ30007ÇVinagresÇVinagresÇVinagres,40037ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39500ÇVinagresÇFalseÇ
40284ÇQuesos RalladosÇ30007ÇQuesos RalladosÇQuesos RalladosÇQuesos, Rallados,40284ÇTrueÇÇÇFalseÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40284ÇQuesos-RalladosÇFalseÇ
30008ÇAderezos Y SalsasÇ20002ÇAderezos Y SalsasÇAderezos Y SalsasÇAderezos, Y, Salsas,30008ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ48000ÇAderezos-Y-SalsasÇTrueÇ
40038ÇAderezosÇ30008ÇAderezosÇAderezosÇAderezos,40038ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39400ÇAderezosÇFalseÇ
40039ÇSalsas FriasÇ30008ÇSalsas FriasÇSalsas FriasÇSalsas, Frias,40039ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ39300ÇSalsas-FriasÇFalseÇ
30009ÇArroz Y LegumbresÇ20002ÇArroz Y LegumbresÇArroz Y LegumbresÇArroz, Y, Legumbres,30009ÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ47000ÇArroz-Y-LegumbresÇTrueÇ
