IdÇNameÇFatherCategoryIdÇTitleÇDescriptionÇKeywordsÇIsActiveÇLomadeeCampaignCodeÇAdWordsRemarketingCodeÇShowInStoreFrontÇShowBrandFilterÇActiveStoreFrontLinkÇGlobalCategoryIdÇStockKeepingUnitSelectionModeÇScoreÇLinkIdÇHasChildrenÇ
20001ÇAire libreÇÇAIRE LIBREÇAIRE LIBREÇAIRE, LIBREÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ20001ÇAire-libreÇTrueÇ
30001ÇCampingÇ20001ÇCAMPINGÇCAMPINGÇCAMPINGÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ30001ÇCampingÇTrueÇ
40001ÇAlmohadas de viajeÇ30001ÇALMOHADAS DE VIAJEÇALMOHADAS DE VIAJEÇALMOHADAS, DE, VIAJEÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40001ÇAlmohadas-de-viajeÇFalseÇ
40002ÇBolsas de dormirÇ30001ÇBOLSAS DE DORMIRÇBOLSAS DE DORMIRÇBOLSAS, DE, DORMIRÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40002ÇBolsas-de-dormirÇFalseÇ
40003ÇCarpasÇ30001ÇCARPASÇCARPASÇCARPASÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40003ÇCarpasÇFalseÇ
40004ÇColchones inflablesÇ30001ÇCOLCHONES INFLABLESÇCOLCHONES INFLABLESÇCOLCHONES, INFLABLESÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40004ÇColchones-inflablesÇFalseÇ
40005ÇConservadoras y luncherasÇ30001ÇCONSERVADORAS Y LUNCHERASÇCONSERVADORAS Y LUNCHERASÇCONSERVADORAS, Y, LUNCHERASÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40005ÇConservadoras-y-luncherasÇFalseÇ
40006ÇMuebles de campingÇ30001ÇMUEBLES DE CAMPINGÇMUEBLES DE CAMPINGÇMUEBLES, DE, CAMPINGÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ40006ÇMuebles-de-campingÇFalseÇ
30002ÇDeportesÇ20001ÇDEPORTESÇDEPORTESÇDEPORTESÇTrueÇÇÇTrueÇTrueÇTrueÇ2271ÇSPECIFICATIONÇ30002ÇDeportesÇTrueÇ
